sampleId,locality,lat,long,city,province,country,sampleId_orig,continent,min_day,max_day,min_month,max_month,year,jday,exactDate,sr_season,bio_rep,tech_rep,exp_rep,loc_rep,fruit_type,subsample,nFlies,fly_type,library_type,sampling_strategy,seq_platform,set,collector,SRA_Accession,reference,SequencingId,low_qual,DIN,DNA_result,DNA_Status,library_result,totalreads,SimCont.Norm,pcrdup,pNpS,private,Cov,Miss,Recommendation,collapsedSamples,N,cluster1.0,cluster2.0_k4,cluster2.0_k5,cluster2.0_k8,fruit_type_curated,internal_sample_name,SRA_accession,Reference,newName
US_Pen_Lin_1_2011-10-15,US_Pen_Lin,39.88,-75.41,Linvilla,Pennsylvania,USA,PA_li_11_fall,North_America,1,30,10,10,2011,288,FALSE,fall,BR-1,TR-1,NA,NA,NA,1,47,F1,pooled,NA,Illumina HiSeq 2000,DrosRTEC,P._Schmidt_lab,SRR1525773,https://doi.org/10.1093/molbev/msab259,NA,NA,NA,NA,NA,NA,NA,0.0118815189821689,0.080446,1.38809798681068,6.30578823908928,68.6674258652853,0.0108753942567008,Abnormal PNPS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US_Pen_Lin_1_2011-11-16,US_Pen_Lin,39.88,-75.41,Linvilla,Pennsylvania,USA,PA_li_11_frost,North_America,1,30,11,11,2011,320,FALSE,frost,BR-1,TR-1,NA,NA,NA,1,50,F1,pooled,NA,Illumina HiSeq 2000,DrosRTEC,P._Schmidt_lab,SRR1525774,https://doi.org/10.1093/molbev/msab259,NA,NA,NA,NA,NA,NA,NA,0.0401592806142844,0.003154,0.359688641615139,3.93941940332932,55.9871192247122,0.0298831898503438,Pass,NA,NA,4,4,3,4,NA,NA,NA,NA,NA
US_Pen_Lin_1_2012-07-16,US_Pen_Lin,39.88,-75.41,Linvilla,Pennsylvania,USA,PA_li_12_spring,North_America,16,16,7,7,2012,198,TRUE,spring,BR-1,TR-1,NA,NA,NA,1,115,wild,pooled,NA,Illumina HiSeq 2000,DrosRTEC,P._Schmidt_lab,SRR3590561,https://doi.org/10.1093/molbev/msab259,NA,NA,NA,NA,NA,NA,NA,0.029869474834248,0.019175,0.349375576634325,3.89292898235521,63.0439545873497,0.0553767174644496,Pass,NA,NA,4,4,3,4,NA,NA,NA,NA,NA
US_Pen_Lin_1_2012-09-13,US_Pen_Lin,39.88,-75.41,Linvilla,Pennsylvania,USA,PA_li_12_sum,North_America,13,13,9,9,2012,257,TRUE,fall,BR-1,TR-1,NA,NA,NA,1,50,wild,pooled,NA,Illumina HiSeq 2000,DrosRTEC,P._Schmidt_lab,SRR3590563,https://doi.org/10.1093/molbev/msab259,NA,NA,NA,NA,NA,NA,NA,0.0128666604267535,0.020459,0.342124828307522,4.06471998444091,52.8554040602482,0.0575688793573282,Pass,NA,NA,4,4,3,4,NA,NA,NA,NA,NA
US_Pen_Lin_1_2012-10-10,US_Pen_Lin,39.88,-75.41,Linvilla,Pennsylvania,USA,PA_li_12_fall,North_America,10,10,10,10,2012,284,TRUE,fall,BR-1,TR-1,NA,NA,NA,1,100,wild,pooled,NA,Illumina HiSeq 2000,DrosRTEC,P._Schmidt_lab,SRR3590560,https://doi.org/10.1093/molbev/msab259,NA,NA,NA,NA,NA,NA,NA,0.0585083894014856,0.020378,0.308692940512607,3.545059584694,26.206521421964,0.0519693301166743,Pass,NA,NA,4,4,3,4,NA,NA,NA,NA,NA
US_Pen_Lin_1_2013-06-15,US_Pen_Lin,39.88,-75.41,Linvilla,Pennsylvania,USA,PA_li_13_spring,North_America,1,30,6,6,2013,166,FALSE,spring,BR-1,TR-1,NA,NA,NA,1,54,wild,pooled,NA,Illumina HiSeq 4000,DrosRTEC,P._Schmidt_lab,SRR3939095,https://doi.org/10.1093/molbev/msab259,NA,NA,NA,NA,NA,NA,NA,0.00924718784281692,0.419781,0.376879797172924,4.6210411931055,78.6656950042615,0.0621667411623166,Pass,NA,NA,4,4,3,4,NA,NA,NA,NA,NA
US_Pen_Lin_1_2014-06-27,US_Pen_Lin,39.88,-75.41,Linvilla,Pennsylvania,USA,PA_li_14_spring,North_America,27,27,6,6,2014,178,TRUE,spring,BR-1,TR-1,NA,NA,NA,1,92,wild,pooled,NA,Illumina HiSeq 4000,DrosRTEC,P._Schmidt_lab,SRR3939097,https://doi.org/10.1093/molbev/msab259,NA,NA,NA,NA,NA,NA,NA,0.00919946838905995,0.495161,0.341453204548113,3.89426066444699,54.0796751783895,0.0529841210217018,Pass,NA,NA,4,4,3,4,NA,NA,NA,NA,NA
US_Pen_Lin_1_2014-10-17,US_Pen_Lin,39.88,-75.41,Linvilla,Pennsylvania,USA,PA_li_14_fall,North_America,17,17,10,10,2014,290,TRUE,fall,BR-1,TR-1,NA,NA,NA,1,50,wild,pooled,NA,Illumina HiSeq 4000,DrosRTEC,P._Schmidt_lab,SRR3939096,https://doi.org/10.1093/molbev/msab259,NA,NA,NA,NA,NA,NA,NA,0.00859631300503167,0.310347,0.376129753179742,4.28773456579649,107.857019284693,0.0619216577538809,Pass,NA,NA,4,4,3,4,NA,NA,NA,NA,NA
US_Pen_Lin_1_2015-07-15,US_Pen_Lin,39.88,-75.41,Linvilla,Pennsylvania,USA,PA_li_15_spring,North_America,1,30,7,7,2015,196,FALSE,spring,BR-1,TR-1,NA,NA,NA,1,74,wild,pooled,NA,Illumina HiSeq 4000,DrosRTEC,P._Schmidt_lab,SRR3939099,https://doi.org/10.1093/molbev/msab259,NA,NA,NA,NA,NA,NA,NA,0.0089868555098455,0.204504,0.394385670247739,4.34107823721144,211.898379896147,0.0777234711769779,Pass,NA,NA,4,4,3,4,NA,NA,NA,NA,NA
US_Pen_Lin_1_2015-10-15,US_Pen_Lin,39.88,-75.41,Linvilla,Pennsylvania,USA,PA_li_15_fall,North_America,1,30,10,10,2015,288,FALSE,fall,BR-1,TR-1,NA,NA,NA,1,52,wild,pooled,NA,Illumina HiSeq 4000,DrosRTEC,P._Schmidt_lab,SRR3939098,https://doi.org/10.1093/molbev/msab259,NA,NA,NA,NA,NA,NA,NA,0.0592768672902154,0.111421,0.366231327358088,4.23118914548267,96.4355660082271,0.0551054271172901,Pass,NA,NA,4,4,3,4,NA,NA,NA,NA,NA
US_Pen_Sta_1_2014-06-18,US_Pen_Sta,40.793395,-77.860001,State College,Pennsylvania,USA,PA_st_14_spring,North_America,18,18,6,6,2014,169,TRUE,spring,BR-1,TR-1,NA,NA,NA,1,45,wild,pooled,NA,Illumina HiSeq 4000,DrosRTEC,S._Schaeffer,SRR3939084,https://doi.org/10.1093/molbev/msab259,NA,NA,NA,NA,NA,NA,NA,0.00868746868130676,0.357068,0.352412056298675,4.19598263068836,92.2476294987996,0.048720155028602,Pass,NA,NA,4,4,3,4,NA,NA,NA,NA,NA
US_Pen_Sta_1_2014-10-16,US_Pen_Sta,40.793395,-77.860001,State College,Pennsylvania,USA,PA_st_14_fall,North_America,16,16,10,10,2014,289,TRUE,fall,BR-1,TR-1,NA,NA,NA,1,67,wild,pooled,NA,Illumina HiSeq 4000,DrosRTEC,S._Schaeffer,SRR3939083,https://doi.org/10.1093/molbev/msab259,NA,NA,NA,NA,NA,NA,NA,0.0090479639477489,0.407394,0.357588977648861,4.1397846642937,76.3435594805259,0.0533529594185554,Pass,NA,NA,4,4,3,4,NA,NA,NA,NA,NA
US_Pen_Sta_1_2015-07-18,US_Pen_Sta,40.793395,-77.860001,State College,Pennsylvania,USA,PA_st_15_spring,North_America,18,18,7,7,2015,199,TRUE,spring,BR-1,TR-1,NA,NA,NA,1,47,wild,pooled,NA,Illumina HiSeq 4000,DrosRTEC,S._Schaeffer,SRR3939089,https://doi.org/10.1093/molbev/msab259,NA,NA,NA,NA,NA,NA,NA,0.00845423552851211,0.251076,0.353612122635969,4.05049575888386,79.5287249639904,0.0582706429387102,Pass,NA,NA,4,4,3,4,NA,NA,NA,NA,NA
US_Sou_Eut_1_2010-07-15,US_Sou_Eut,33.39,-80.34,Eutawville,South_Carolina,USA,SC_eu_10_spring,North_America,15,15,7,7,2010,196,TRUE,spring,BR-1,TR-1,NA,NA,NA,1,48,5gen_lab,pooled,NA,Illumina HiSeq 2000,DrosRTEC,P._Schmidt_lab,SRR1525696,https://doi.org/10.1093/molbev/msab259,NA,NA,NA,NA,NA,NA,NA,0.0135420160140995,0.027669,0.391018591081813,4.36172783601759,79.6340351571038,0.0207617192334179,Pass,NA,NA,5,4,5,6,NA,NA,NA,NA,NA
US_Vir_Cha_1_2012-07-18,US_Vir_Cha,38,-78.47,Charlottesville,Virginia,USA,VA_ch_12_spring,North_America,18,18,7,7,2012,200,TRUE,spring,BR-1,TR-1,NA,NA,NA,1,95,wild,pooled,NA,Illumina HiSeq 2000,DrosRTEC,P._Schmidt,SRR3590551,https://doi.org/10.1093/molbev/msab259,NA,NA,NA,NA,NA,NA,NA,0.0146746416849956,0.035774,0.360372594892561,4.17193112335597,68.9799349580415,0.0468618889476119,Pass,NA,NA,5,4,5,6,NA,NA,NA,NA,NA
US_Vir_Cha_1_2012-11-05,US_Vir_Cha,38,-78.47,Charlottesville,Virginia,USA,VA_ch_12_fall,North_America,5,5,11,11,2012,310,TRUE,fall,BR-1,TR-1,NA,NA,NA,1,50,wild,pooled,NA,Illumina HiSeq 2000,DrosRTEC,P._Schmidt_lab,SRR3590550,https://doi.org/10.1093/molbev/msab259,NA,NA,NA,NA,NA,NA,NA,0.192166008611031,0.012508,0.325145606482654,4.12083706025474,37.0078515770248,0.0524376578179423,High Contamination,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US_Vir_Cha_1_2014-06-25,US_Vir_Cha,38,-78.47,Charlottesville,Virginia,USA,VA_ch_14_spring,North_America,25,25,6,6,2014,176,TRUE,spring,BR-1,TR-1,NA,NA,NA,1,104,wild,pooled,NA,Illumina HiSeq 4000,DrosRTEC,P._Schmidt_lab,SRR3939077,https://doi.org/10.1093/molbev/msab259,NA,NA,NA,NA,NA,NA,NA,0.00898803560090095,0.443077,0.358059854531064,4.16028841313129,73.2820245210395,0.0611597152761702,Pass,NA,NA,5,4,5,6,NA,NA,NA,NA,NA
US_Vir_Cha_1_2014-10-14,US_Vir_Cha,38,-78.47,Charlottesville,Virginia,USA,VA_ch_14_fall,North_America,14,14,10,10,2014,287,TRUE,fall,BR-1,TR-1,NA,NA,NA,1,76,wild,pooled,NA,Illumina HiSeq 4000,DrosRTEC,P._Schmidt_lab,SRR3939076,https://doi.org/10.1093/molbev/msab259,NA,NA,NA,NA,NA,NA,NA,0.00836866117104271,0.243754,0.362672789131831,4.17556979273499,82.5425513602438,0.0583390721676002,Pass,NA,NA,5,4,5,6,NA,NA,NA,NA,NA
US_Vir_Cha_1_2015-07-01,US_Vir_Cha,38,-78.47,Charlottesville,Virginia,USA,VA_ch_15_spring,North_America,1,1,7,7,2015,182,TRUE,spring,BR-1,TR-1,NA,NA,NA,1,65,wild,pooled,NA,Illumina HiSeq 4000,DrosRTEC,A._Bergland,SRR3939088,https://doi.org/10.1093/molbev/msab259,NA,NA,NA,NA,NA,NA,NA,0.00839884764133846,0.165099,0.355737867533362,3.98686127029004,88.4310542513406,0.0620303680182167,Pass,NA,NA,5,4,5,6,NA,NA,NA,NA,NA
US_Vir_Cha_1_2015-10-19,US_Vir_Cha,38,-78.47,Charlottesville,Virginia,USA,VA_ch_15_fall,North_America,19,19,10,10,2015,292,TRUE,fall,BR-1,TR-1,NA,NA,NA,1,89,wild,pooled,NA,Illumina HiSeq 4000,DrosRTEC,A._Bergland,SRR3939087,https://doi.org/10.1093/molbev/msab259,NA,NA,NA,NA,NA,NA,NA,0.00834877709869444,0.119621,0.357582622679493,4.0520009801013,84.5125514443729,0.0615770850410308,Pass,NA,NA,5,4,5,6,NA,NA,NA,NA,NA
US_Was_Tac_1_2014-07-15,US_Was_Tac,47.23713,-122.39627,Tacoma,Washington,USA,WA_se_14_spring,North_America,1,30,7,7,2014,196,FALSE,spring,BR-1,TR-1,NA,NA,NA,1,70,wild,pooled,NA,Illumina HiSeq 2000,DrosRTEC,D._Promislow,SRR8061818,https://doi.org/10.1093/molbev/msab259,NA,NA,NA,NA,NA,NA,NA,0.00666348415017295,0.005181,0.401572057937942,4.60597267806645,169.526923849183,0.0718531169028446,Pass,NA,NA,4,4,3,4,NA,NA,NA,NA,NA
